ID_Venta,Fecha,País,Ciudad,Cliente,Producto,Categoría,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
1265,15112024,Ecuador,Quito,Carlos Sánchez,Escritorio,Muebles,1,429.62,429.62,Marítimo,Pendiente
1266,2242024,Uruguay,Paysandú,Pedro López,Laptop,Electrónica,5,691.28,3456.4,Marítimo,En tránsito
1267,3012025,Uruguay,Paysandú,Laura García,Monitor,Electrónica,4,1032.37,4129.48,Terrestre,Cancelado
1268,3012024,Argentina,Buenos Aires,Carlos Martínez,Impresora,Oficina,5,286.18,1430.9,Aéreo,Pendiente
1269,512025,Bolivia,Santa Cruz,Luis Martínez,Tablet,Electrónica,5,851.49,4257.45,Marítimo,En tránsito
1270,772024,Uruguay,Montevideo,Pedro García,Silla ergonómica,Muebles,3,350.69,1052.07,Marítimo,Entregado
1271,29102024,Venezuela,Valencia,Laura Martínez,Cámara,Electrónica,4,86.52,346.08,Marítimo,Pendiente
1272,1512024,Paraguay,Encarnación,María López,Monitor,Electrónica,2,99.46,198.92,Terrestre,En tránsito
1273,2032024,Brasil,São Paulo,Pedro Rodríguez,Silla ergonómica,Muebles,2,535.8,1071.6,Terrestre,En tránsito
1274,2922024,Chile,Santiago,Lucía Martínez,Cámara,Electrónica,2,680.76,1361.52,Aéreo,En tránsito
1275,1772024,Bolivia,Cochabamba,Luis Martínez,Auriculares,Accesorios,5,1105.09,5525.45,Aéreo,Cancelado
1276,8122024,Paraguay,Asunción,Ana Pérez,Escritorio,Muebles,3,1032.18,3096.54,Marítimo,Pendiente
1277,242024,Brasil,Brasília,Laura López,Celular,Electrónica,2,1097.07,2194.14,Marítimo,Entregado
1278,392024,Uruguay,Salto,Ana García,Laptop,Electrónica,3,904.05,2712.15,Marítimo,En tránsito
1279,1252024,Paraguay,Encarnación,Laura Sánchez,Silla ergonómica,Muebles,5,1026.15,5130.75,Terrestre,En tránsito
1280,23102024,Uruguay,Salto,Pedro López,Auriculares,Accesorios,5,72.46,362.3,Aéreo,Cancelado
1281,382024,Perú,Cusco,Juan Sánchez,Silla ergonómica,Muebles,4,800.07,3200.28,Terrestre,En tránsito
1282,2072024,Uruguay,Montevideo,Pedro Rodríguez,Celular,Electrónica,1,410,410,Marítimo,Pendiente
1283,2992024,Paraguay,Asunción,Laura Pérez,Impresora,Oficina,5,502.38,2511.9,Aéreo,Entregado
1284,932024,Brasil,Rio de Janeiro,María García,Laptop,Electrónica,1,626.83,626.83,Marítimo,Cancelado
1285,2232025,Perú,Lima,Juan Pérez,Auriculares,Accesorios,3,891.45,2674.35,Marítimo,En tránsito
1286,1312025,Colombia,Medellín,María López,Laptop,Electrónica,5,315.89,1579.45,Terrestre,Cancelado
1287,4102024,Chile,Santiago,Carlos Pérez,Escritorio,Muebles,1,1005.18,1005.18,Terrestre,Entregado
1288,18112024,Bolivia,La Paz,Laura García,Celular,Electrónica,1,39.62,39.62,Marítimo,Cancelado
1289,1932024,Venezuela,Maracaibo,Juan García,Impresora,Oficina,3,332.16,996.48,Terrestre,Cancelado
1290,2122024,Brasil,São Paulo,Luis Pérez,Silla ergonómica,Muebles,5,869.03,4345.15,Terrestre,Pendiente
1291,2662024,Bolivia,Santa Cruz,Luis Martínez,Tablet,Electrónica,5,364.33,1821.65,Terrestre,En tránsito
1292,2822024,Ecuador,Cuenca,Carlos Pérez,Silla ergonómica,Muebles,4,58.95,235.8,Terrestre,Cancelado
1293,1162024,Chile,Valparaíso,Pedro Rodríguez,Laptop,Electrónica,2,233.97,467.94,Aéreo,Cancelado
1294,3112024,Uruguay,Paysandú,Luis Rodríguez,Tablet,Electrónica,5,170.24,851.2,Aéreo,Cancelado
1295,2852024,Bolivia,Cochabamba,Pedro López,Silla ergonómica,Muebles,4,392.03,1568.12,Terrestre,Cancelado
1296,2762024,Perú,Arequipa,María López,Tablet,Electrónica,1,764.8,764.8,Marítimo,Entregado
1297,1922024,Chile,Concepción,Juan Sánchez,Impresora,Oficina,2,711.2,1422.4,Aéreo,Cancelado
1298,18122024,Colombia,Bogotá,María López,Cámara,Electrónica,5,333.64,1668.2,Marítimo,Entregado
1299,1482024,Bolivia,Santa Cruz,María López,Laptop,Electrónica,5,1161.17,5805.85,Marítimo,En tránsito
1300,1472024,Bolivia,Santa Cruz,Pedro Sánchez,Silla ergonómica,Muebles,1,530.2,530.2,Marítimo,Pendiente
1301,892024,Perú,Cusco,Luis Rodríguez,Cámara,Electrónica,2,1014.26,2028.52,Aéreo,Entregado
1302,1182024,Argentina,Buenos Aires,Lucía Martínez,Silla ergonómica,Muebles,5,138.68,693.4,Aéreo,Pendiente
1303,2232024,Paraguay,Encarnación,Laura García,Escritorio,Muebles,1,709.99,709.99,Terrestre,Pendiente
1304,1862024,Bolivia,Santa Cruz,Ana López,Laptop,Electrónica,4,682.23,2728.92,Marítimo,Pendiente
1305,332025,Argentina,Córdoba,Luis Pérez,Cámara,Electrónica,5,686.22,3431.1,Terrestre,Cancelado
1306,2582024,Chile,Valparaíso,Lucía Pérez,Impresora,Oficina,1,896.17,896.17,Terrestre,Cancelado
1307,21112024,Bolivia,La Paz,Luis García,Escritorio,Muebles,2,1118.77,2237.54,Terrestre,En tránsito
1308,1412024,Brasil,São Paulo,María Rodríguez,Tablet,Electrónica,3,996.53,2989.59,Aéreo,Pendiente
1309,6102024,Brasil,Brasília,Ana García,Celular,Electrónica,4,1181.38,4725.52,Marítimo,Cancelado
1310,1232025,Bolivia,Santa Cruz,Lucía García,Monitor,Electrónica,4,1018.37,4073.48,Marítimo,Entregado
1311,132025,Perú,Cusco,Luis Sánchez,Impresora,Oficina,2,345.79,691.58,Aéreo,Entregado
1312,1892024,Ecuador,Quito,Lucía Martínez,Impresora,Oficina,3,1190.61,3571.83,Marítimo,En tránsito
1313,1912025,Bolivia,Santa Cruz,Ana Rodríguez,Auriculares,Accesorios,1,973.97,973.97,Marítimo,En tránsito
1314,26112024,Uruguay,Salto,Pedro Rodríguez,Celular,Electrónica,3,197.85,593.55,Terrestre,En tránsito
1315,1252024,Colombia,Bogotá,Pedro Rodríguez,Escritorio,Muebles,2,324.66,649.32,Marítimo,Pendiente
1316,632024,Perú,Arequipa,Ana García,Escritorio,Muebles,2,69.31,138.62,Aéreo,Cancelado
1317,2102024,Paraguay,Ciudad del Este,Juan Sánchez,Celular,Electrónica,3,649.13,1947.39,Terrestre,Cancelado
1318,1612025,Perú,Arequipa,Pedro Sánchez,Auriculares,Accesorios,1,416.7,416.7,Marítimo,Pendiente
1319,852024,Uruguay,Salto,Lucía Sánchez,Teclado,Accesorios,5,670.09,3350.45,Marítimo,En tránsito
1320,592024,Venezuela,Valencia,Luis Sánchez,Silla ergonómica,Muebles,1,1105.56,1105.56,Aéreo,En tránsito
1321,3182024,Chile,Santiago,Laura Sánchez,Teclado,Accesorios,4,358.28,1433.12,Aéreo,Entregado
1322,832025,Paraguay,Ciudad del Este,Pedro García,Auriculares,Accesorios,2,304.33,608.66,Terrestre,Entregado
1323,18102024,Ecuador,Cuenca,Ana Sánchez,Tablet,Electrónica,5,933.32,4666.6,Marítimo,Cancelado
1324,382024,Uruguay,Paysandú,Juan Pérez,Tablet,Electrónica,4,630.68,2522.72,Aéreo,Pendiente
1325,15122024,Perú,Cusco,Laura Rodríguez,Monitor,Electrónica,1,691.47,691.47,Marítimo,Entregado
1326,2112024,Colombia,Medellín,Pedro Rodríguez,Impresora,Oficina,4,1001.85,4007.4,Marítimo,Cancelado
1327,122024,Colombia,Medellín,María Rodríguez,Tablet,Electrónica,5,1012.84,5064.2,Aéreo,Pendiente
1328,562024,Argentina,Córdoba,Pedro García,Celular,Electrónica,2,1196.86,2393.72,Terrestre,Pendiente
1329,11102024,Paraguay,Encarnación,Lucía López,Tablet,Electrónica,1,655.77,655.77,Marítimo,Entregado
1330,2482024,Ecuador,Guayaquil,Pedro Sánchez,Impresora,Oficina,1,819.88,819.88,Aéreo,Cancelado
1331,962024,Brasil,Brasília,Laura Sánchez,Escritorio,Muebles,3,286.48,859.44,Aéreo,En tránsito
1332,1922025,Chile,Santiago,Carlos Rodríguez,Silla ergonómica,Muebles,3,121.44,364.32,Terrestre,Pendiente
1333,13122024,Chile,Concepción,Luis López,Silla ergonómica,Muebles,5,1165.52,5827.6,Aéreo,Entregado
1334,272024,Venezuela,Valencia,Lucía Martínez,Tablet,Electrónica,3,1073.29,3219.87,Aéreo,Cancelado
1335,2822025,Uruguay,Salto,Luis Martínez,Tablet,Electrónica,5,708.47,3542.35,Terrestre,Entregado
1336,622025,Venezuela,Valencia,María Sánchez,Cámara,Electrónica,5,1003.79,5018.95,Marítimo,Cancelado
1337,1552024,Brasil,Rio de Janeiro,Juan Sánchez,Auriculares,Accesorios,4,28.2,112.8,Marítimo,Cancelado
1338,6112024,Ecuador,Quito,Carlos Martínez,Auriculares,Accesorios,5,81.53,407.65,Marítimo,Entregado
1339,2322025,Venezuela,Caracas,Pedro Rodríguez,Silla ergonómica,Muebles,4,1055.47,4221.88,Terrestre,Pendiente
1340,512024,Perú,Arequipa,Carlos Pérez,Laptop,Electrónica,4,359.04,1436.16,Marítimo,En tránsito
1341,1522025,Ecuador,Guayaquil,Juan Martínez,Silla ergonómica,Muebles,5,165.07,825.35,Terrestre,Cancelado
1342,532025,Chile,Concepción,Pedro Martínez,Celular,Electrónica,1,619.51,619.51,Terrestre,En tránsito
1343,812025,Venezuela,Valencia,Laura Sánchez,Silla ergonómica,Muebles,4,871.52,3486.08,Marítimo,En tránsito
1344,5112024,Argentina,Córdoba,Pedro Rodríguez,Laptop,Electrónica,5,1023.97,5119.85,Aéreo,Pendiente
1345,1322025,Ecuador,Guayaquil,María Pérez,Celular,Electrónica,2,1132.08,2264.16,Terrestre,En tránsito
1346,1522024,Bolivia,La Paz,Ana Pérez,Cámara,Electrónica,4,1028.26,4113.04,Aéreo,Entregado
1347,1242024,Paraguay,Ciudad del Este,Ana Rodríguez,Escritorio,Muebles,4,406.3,1625.2,Terrestre,Cancelado
1348,1192024,Paraguay,Asunción,Pedro García,Tablet,Electrónica,5,695.68,3478.4,Marítimo,Pendiente
1349,1932024,Colombia,Bogotá,Luis Sánchez,Silla ergonómica,Muebles,4,812.53,3250.12,Terrestre,En tránsito
1350,1022025,Bolivia,La Paz,Lucía Martínez,Laptop,Electrónica,2,566.35,1132.7,Aéreo,Entregado
1351,20122024,Perú,Lima,Laura Martínez,Auriculares,Accesorios,3,301.41,904.23,Marítimo,Pendiente
1352,1712024,Ecuador,Quito,Lucía Rodríguez,Impresora,Oficina,2,665.3,1330.6,Aéreo,Pendiente
1353,2132024,Uruguay,Paysandú,Ana Rodríguez,Teclado,Accesorios,1,23.31,23.31,Aéreo,Entregado
1354,812024,Uruguay,Salto,María Sánchez,Impresora,Oficina,1,637.76,637.76,Terrestre,Cancelado
1355,552024,Brasil,Brasília,Ana López,Monitor,Electrónica,1,1057.69,1057.69,Terrestre,Pendiente
1356,20112024,Chile,Valparaíso,Laura Rodríguez,Silla ergonómica,Muebles,2,575.67,1151.34,Marítimo,Cancelado
1357,132025,Colombia,Bogotá,María García,Impresora,Oficina,3,207.2,621.6,Terrestre,Entregado
1358,3102024,Venezuela,Caracas,Laura Sánchez,Auriculares,Accesorios,1,62.44,62.44,Marítimo,Pendiente
1359,8102024,Chile,Valparaíso,Ana Rodríguez,Cámara,Electrónica,5,427.53,2137.65,Aéreo,Pendiente
1360,1122024,Chile,Valparaíso,Luis Martínez,Tablet,Electrónica,2,925.29,1850.58,Aéreo,Cancelado
1361,3122024,Paraguay,Ciudad del Este,Juan Martínez,Escritorio,Muebles,1,820.8,820.8,Terrestre,En tránsito
1362,932024,Chile,Concepción,Lucía Martínez,Silla ergonómica,Muebles,4,927.14,3708.56,Aéreo,En tránsito
1363,4112024,Argentina,Rosario,Carlos Rodríguez,Auriculares,Accesorios,2,1102.83,2205.66,Marítimo,Pendiente
1364,1532024,Colombia,Medellín,Luis Rodríguez,Laptop,Electrónica,3,47.17,141.51,Marítimo,Cancelado
1365,2422025,Perú,Cusco,Lucía López,Tablet,Electrónica,4,22.18,88.72,Marítimo,Pendiente
1366,2562024,Perú,Lima,Ana López,Laptop,Electrónica,5,601.92,3009.6,Marítimo,Cancelado
1367,1912025,Bolivia,La Paz,Ana Sánchez,Tablet,Electrónica,1,262.81,262.81,Marítimo,Cancelado
1368,2922024,Perú,Lima,María Rodríguez,Celular,Electrónica,5,291.32,1456.6,Aéreo,Cancelado
1369,2422024,Brasil,Rio de Janeiro,Juan Pérez,Tablet,Electrónica,2,74.81,149.62,Aéreo,En tránsito
1370,21122024,Uruguay,Montevideo,Pedro Sánchez,Tablet,Electrónica,3,854.96,2564.88,Aéreo,Pendiente
1371,2062024,Colombia,Medellín,Juan Rodríguez,Cámara,Electrónica,3,1001.69,3005.07,Terrestre,Pendiente
1372,1972024,Venezuela,Caracas,María Rodríguez,Celular,Electrónica,3,664.98,1994.94,Terrestre,Cancelado
1373,932024,Brasil,São Paulo,Pedro Pérez,Celular,Electrónica,1,377.32,377.32,Terrestre,Entregado
1374,542024,Argentina,Rosario,Luis Sánchez,Celular,Electrónica,1,889.15,889.15,Aéreo,En tránsito
1375,2762024,Venezuela,Maracaibo,María Sánchez,Laptop,Electrónica,3,1045.96,3137.88,Aéreo,Pendiente
1376,2822025,Venezuela,Valencia,Carlos Rodríguez,Laptop,Electrónica,5,992.46,4962.3,Marítimo,En tránsito
1377,972024,Chile,Santiago,Luis Sánchez,Monitor,Electrónica,2,1177.8,2355.6,Marítimo,En tránsito
1378,2652024,Argentina,Rosario,Pedro López,Cámara,Electrónica,5,956.26,4781.3,Aéreo,Cancelado
1379,3112024,Colombia,Medellín,Ana Rodríguez,Tablet,Electrónica,5,425.27,2126.35,Aéreo,Cancelado
1380,31122024,Bolivia,La Paz,María García,Cámara,Electrónica,4,438.21,1752.84,Marítimo,Entregado
1381,3102024,Bolivia,La Paz,Luis Martínez,Laptop,Electrónica,4,780.3,3121.2,Terrestre,Cancelado
1382,332025,Bolivia,La Paz,Laura Martínez,Impresora,Oficina,3,215.2,645.6,Marítimo,Pendiente
1383,22112024,Bolivia,Cochabamba,Carlos Rodríguez,Escritorio,Muebles,1,614.14,614.14,Aéreo,Entregado
1384,25122024,Ecuador,Quito,Luis Martínez,Celular,Electrónica,4,1028.33,4113.32,Marítimo,Entregado
1385,1332025,Perú,Cusco,Pedro García,Celular,Electrónica,2,335.04,670.08,Terrestre,Entregado
1386,1532025,Perú,Lima,Pedro Pérez,Laptop,Electrónica,5,40.88,204.4,Marítimo,Pendiente
1387,592024,Chile,Concepción,Luis Rodríguez,Impresora,Oficina,3,502.56,1507.68,Marítimo,En tránsito
1388,112025,Colombia,Bogotá,Ana Martínez,Impresora,Oficina,2,160.66,321.32,Terrestre,Entregado
1389,2182024,Uruguay,Paysandú,Lucía Rodríguez,Cámara,Electrónica,5,856.91,4284.55,Terrestre,Entregado
1390,2342024,Colombia,Cali,Juan Pérez,Escritorio,Muebles,5,70.6,353,Aéreo,Entregado
1391,6122024,Colombia,Medellín,Carlos López,Silla ergonómica,Muebles,3,517.6,1552.8,Aéreo,En tránsito
1392,1012025,Perú,Lima,Lucía Martínez,Teclado,Accesorios,4,636.18,2544.72,Terrestre,Pendiente
1393,1882024,Colombia,Cali,María Rodríguez,Escritorio,Muebles,4,588.84,2355.36,Aéreo,Cancelado
1394,1442024,Venezuela,Maracaibo,Lucía Pérez,Impresora,Oficina,4,796.05,3184.2,Marítimo,Cancelado
1395,18112024,Argentina,Buenos Aires,Luis López,Laptop,Electrónica,2,1070.77,2141.54,Marítimo,En tránsito
1396,462024,Brasil,Rio de Janeiro,Luis Sánchez,Silla ergonómica,Muebles,1,132,132,Terrestre,En tránsito
1397,762024,Venezuela,Maracaibo,Juan Martínez,Silla ergonómica,Muebles,4,572.85,2291.4,Terrestre,Pendiente
1398,1292024,Bolivia,La Paz,Pedro Rodríguez,Escritorio,Muebles,5,122.97,614.85,Marítimo,Cancelado
1399,30102024,Ecuador,Guayaquil,Pedro Sánchez,Tablet,Electrónica,5,1120.15,5600.75,Aéreo,Pendiente
1400,1552024,Bolivia,La Paz,María López,Celular,Electrónica,5,838.59,4192.95,Terrestre,Cancelado
1401,722025,Colombia,Cali,Luis Martínez,Auriculares,Accesorios,1,978.66,978.66,Marítimo,Entregado
1402,2422024,Argentina,Buenos Aires,Juan Martínez,Teclado,Accesorios,3,418.08,1254.24,Aéreo,Entregado
1403,1382024,Bolivia,Cochabamba,Ana López,Escritorio,Muebles,3,761.92,2285.76,Terrestre,En tránsito
1404,1262024,Paraguay,Ciudad del Este,Luis López,Auriculares,Accesorios,3,339.62,1018.86,Aéreo,En tránsito
1405,1222024,Perú,Arequipa,Pedro Sánchez,Silla ergonómica,Muebles,4,552.94,2211.76,Aéreo,Cancelado
1406,1312024,Perú,Arequipa,Carlos Rodríguez,Impresora,Oficina,5,249.13,1245.65,Aéreo,Pendiente
1407,2142024,Argentina,Córdoba,Juan García,Laptop,Electrónica,4,759.04,3036.16,Terrestre,Cancelado
1408,2612025,Ecuador,Quito,Luis López,Escritorio,Muebles,4,439.69,1758.76,Terrestre,Entregado
1409,362024,Ecuador,Guayaquil,María López,Impresora,Oficina,5,819.47,4097.35,Aéreo,Pendiente
1410,3042024,Argentina,Córdoba,Ana López,Monitor,Electrónica,2,813.54,1627.08,Terrestre,Cancelado
1411,2152024,Paraguay,Encarnación,Lucía López,Monitor,Electrónica,2,330.58,661.16,Terrestre,Cancelado
1412,2712024,Bolivia,La Paz,Luis Pérez,Tablet,Electrónica,4,1179.23,4716.92,Terrestre,Entregado
1413,2042024,Colombia,Cali,María Pérez,Monitor,Electrónica,1,776.84,776.84,Aéreo,En tránsito
1414,1532025,Argentina,Buenos Aires,Juan Martínez,Escritorio,Muebles,3,770.24,2310.72,Aéreo,Cancelado
1415,2982024,Argentina,Córdoba,Laura García,Teclado,Accesorios,3,677.91,2033.73,Aéreo,Pendiente
1416,762024,Brasil,São Paulo,Luis García,Silla ergonómica,Muebles,4,283.39,1133.56,Marítimo,Cancelado
1417,2822024,Brasil,São Paulo,Laura García,Escritorio,Muebles,2,265.1,530.2,Terrestre,En tránsito
1418,822024,Perú,Cusco,Luis Martínez,Auriculares,Accesorios,1,97.65,97.65,Aéreo,Cancelado
1419,3182024,Ecuador,Cuenca,Laura Rodríguez,Cámara,Electrónica,1,1140.99,1140.99,Marítimo,Entregado
1420,1312025,Brasil,Rio de Janeiro,Carlos Sánchez,Silla ergonómica,Muebles,5,681.05,3405.25,Terrestre,En tránsito
1421,1822025,Ecuador,Guayaquil,Carlos Sánchez,Silla ergonómica,Muebles,2,1026.47,2052.94,Marítimo,Cancelado
1422,2742024,Colombia,Medellín,María Pérez,Tablet,Electrónica,3,1171.44,3514.32,Marítimo,Entregado
1423,2462024,Uruguay,Salto,Laura López,Celular,Electrónica,2,795.02,1590.04,Terrestre,En tránsito
1424,1632025,Bolivia,Santa Cruz,Laura López,Escritorio,Muebles,3,487.25,1461.75,Terrestre,Pendiente
1425,9102024,Paraguay,Asunción,Pedro Sánchez,Laptop,Electrónica,5,1131.06,5655.3,Terrestre,En tránsito
1426,13122024,Chile,Valparaíso,Juan Pérez,Monitor,Electrónica,4,312.88,1251.52,Marítimo,Cancelado
1427,1112025,Paraguay,Encarnación,Lucía Rodríguez,Cámara,Electrónica,2,923.21,1846.42,Terrestre,Cancelado
1428,2952024,Colombia,Cali,María Sánchez,Laptop,Electrónica,1,762.03,762.03,Aéreo,En tránsito
1429,472024,Brasil,Brasília,Carlos Rodríguez,Celular,Electrónica,3,987.14,2961.42,Aéreo,Entregado
1430,852024,Ecuador,Cuenca,Ana Sánchez,Cámara,Electrónica,4,151.22,604.88,Aéreo,En tránsito
1431,742024,Colombia,Medellín,Laura Rodríguez,Impresora,Oficina,5,1061.32,5306.6,Aéreo,Entregado
1432,2512025,Paraguay,Encarnación,Luis Martínez,Auriculares,Accesorios,1,1172.17,1172.17,Terrestre,Pendiente
1433,1672024,Bolivia,Santa Cruz,Juan García,Monitor,Electrónica,1,404.62,404.62,Terrestre,Pendiente
1434,1392024,Perú,Arequipa,Lucía Sánchez,Monitor,Electrónica,5,474.91,2374.55,Aéreo,En tránsito
1435,1072024,Ecuador,Guayaquil,Pedro Martínez,Monitor,Electrónica,3,128.59,385.77,Terrestre,Entregado
1436,622024,Colombia,Medellín,Pedro García,Tablet,Electrónica,4,595.54,2382.16,Marítimo,Pendiente
1437,692024,Brasil,Brasília,Laura Rodríguez,Cámara,Electrónica,5,454.99,2274.95,Marítimo,Entregado
1438,1942024,Brasil,Brasília,Pedro Martínez,Escritorio,Muebles,5,934.47,4672.35,Terrestre,Entregado
1439,452024,Chile,Santiago,María Martínez,Cámara,Electrónica,4,793.27,3173.08,Marítimo,En tránsito
1440,17122024,Brasil,São Paulo,Lucía García,Impresora,Oficina,3,106.19,318.57,Terrestre,Pendiente
1441,822024,Ecuador,Cuenca,Laura Rodríguez,Laptop,Electrónica,4,264.67,1058.68,Terrestre,Pendiente
1442,1722025,Colombia,Medellín,Laura García,Laptop,Electrónica,5,272.55,1362.75,Terrestre,Pendiente
1443,24112024,Paraguay,Ciudad del Este,Lucía Martínez,Silla ergonómica,Muebles,3,351.91,1055.73,Aéreo,Pendiente
1444,2722025,Colombia,Medellín,Carlos López,Monitor,Electrónica,4,795.72,3182.88,Marítimo,En tránsito
1445,1712025,Argentina,Rosario,Luis Pérez,Teclado,Accesorios,1,470.91,470.91,Aéreo,Cancelado
1446,1492024,Venezuela,Caracas,Pedro Pérez,Escritorio,Muebles,2,1019.78,2039.56,Terrestre,Pendiente
1447,1082024,Chile,Santiago,Carlos López,Cámara,Electrónica,1,124.06,124.06,Terrestre,Pendiente
1448,1222024,Argentina,Córdoba,Luis Sánchez,Celular,Electrónica,1,377.66,377.66,Aéreo,Entregado
1449,962024,Brasil,Rio de Janeiro,María Pérez,Teclado,Accesorios,3,334.05,1002.15,Terrestre,Entregado
1450,16112024,Uruguay,Salto,Carlos García,Auriculares,Accesorios,5,1159.85,5799.25,Aéreo,Pendiente
1451,542024,Argentina,Rosario,Lucía López,Monitor,Electrónica,2,518.2,1036.4,Aéreo,En tránsito
1452,1362024,Brasil,Brasília,Luis López,Teclado,Accesorios,4,1036.82,4147.28,Marítimo,Cancelado
1453,2082024,Argentina,Rosario,Luis Martínez,Cámara,Electrónica,5,481.48,2407.4,Marítimo,Entregado
1454,1632024,Colombia,Bogotá,Luis García,Celular,Electrónica,4,1178.96,4715.84,Marítimo,En tránsito
1455,1132025,Uruguay,Salto,Juan Pérez,Teclado,Accesorios,5,1047.61,5238.05,Marítimo,Entregado
1456,21122024,Ecuador,Cuenca,María Pérez,Impresora,Oficina,5,607.02,3035.1,Aéreo,Cancelado
1457,2332025,Venezuela,Valencia,María Rodríguez,Cámara,Electrónica,5,154.18,770.9,Terrestre,En tránsito
1458,2182024,Bolivia,Santa Cruz,Laura Rodríguez,Cámara,Electrónica,3,711.49,2134.47,Aéreo,En tránsito
1459,362024,Perú,Lima,Lucía García,Celular,Electrónica,4,1137.89,4551.56,Aéreo,En tránsito
1460,692024,Chile,Santiago,Carlos Rodríguez,Escritorio,Muebles,5,338.77,1693.85,Terrestre,Cancelado
1461,1732024,Uruguay,Salto,Luis Sánchez,Escritorio,Muebles,5,1087.35,5436.75,Terrestre,Entregado
1462,1122024,Brasil,São Paulo,Juan Martínez,Silla ergonómica,Muebles,4,919.4,3677.6,Aéreo,Pendiente
1463,2882024,Argentina,Rosario,Pedro Rodríguez,Tablet,Electrónica,5,1051.83,5259.15,Terrestre,Cancelado
1464,1612024,Argentina,Buenos Aires,María Sánchez,Teclado,Accesorios,4,346.43,1385.72,Terrestre,En tránsito
1465,2642024,Ecuador,Cuenca,Luis Sánchez,Monitor,Electrónica,1,408.34,408.34,Terrestre,Pendiente
1466,27102024,Bolivia,Santa Cruz,Ana García,Impresora,Oficina,2,870.39,1740.78,Terrestre,Cancelado
1467,372024,Paraguay,Encarnación,Ana Rodríguez,Tablet,Electrónica,2,793.74,1587.48,Terrestre,Entregado
1468,2662024,Ecuador,Cuenca,Carlos Sánchez,Teclado,Accesorios,3,179.09,537.27,Aéreo,Cancelado
1469,1452024,Paraguay,Encarnación,Laura Sánchez,Laptop,Electrónica,5,832.99,4164.95,Marítimo,Pendiente
1470,522024,Colombia,Cali,Ana Martínez,Laptop,Electrónica,4,731.69,2926.76,Marítimo,Entregado
1471,692024,Venezuela,Maracaibo,Pedro Sánchez,Auriculares,Accesorios,5,940.23,4701.15,Aéreo,Pendiente
1472,512025,Bolivia,Santa Cruz,Laura García,Cámara,Electrónica,2,476.73,953.46,Aéreo,Cancelado
1473,2022024,Chile,Valparaíso,Ana Rodríguez,Auriculares,Accesorios,3,622.11,1866.33,Marítimo,En tránsito
1474,1432024,Colombia,Medellín,Lucía Rodríguez,Impresora,Oficina,2,117,234,Aéreo,Entregado
1475,1772024,Paraguay,Encarnación,Luis García,Cámara,Electrónica,5,881.46,4407.3,Marítimo,En tránsito
1476,18112024,Colombia,Bogotá,Ana López,Tablet,Electrónica,1,71.18,71.18,Marítimo,Pendiente
1477,1352024,Argentina,Rosario,Ana Pérez,Monitor,Electrónica,2,27.93,55.86,Aéreo,Cancelado
1478,2972024,Paraguay,Encarnación,Carlos López,Celular,Electrónica,5,992.21,4961.05,Marítimo,Entregado
1479,2432024,Bolivia,Santa Cruz,Laura Sánchez,Auriculares,Accesorios,5,265.29,1326.45,Terrestre,Cancelado
1480,2572024,Bolivia,Santa Cruz,Juan López,Tablet,Electrónica,1,517.87,517.87,Terrestre,En tránsito
1481,2932024,Argentina,Córdoba,Luis Rodríguez,Auriculares,Accesorios,4,738.13,2952.52,Aéreo,Pendiente
1482,1492024,Paraguay,Encarnación,Pedro Sánchez,Teclado,Accesorios,4,91.5,366,Aéreo,Cancelado
1483,242024,Perú,Lima,Luis Pérez,Auriculares,Accesorios,1,809.9,809.9,Terrestre,Cancelado
1484,132024,Ecuador,Guayaquil,Pedro Rodríguez,Laptop,Electrónica,2,320.78,641.56,Terrestre,Entregado
1485,2322024,Argentina,Buenos Aires,Lucía Sánchez,Escritorio,Muebles,2,1196.38,2392.76,Marítimo,En tránsito
1486,1382024,Uruguay,Montevideo,Juan Martínez,Silla ergonómica,Muebles,5,1033.59,5167.95,Terrestre,En tránsito
1487,23102024,Venezuela,Caracas,Carlos García,Impresora,Oficina,4,270.99,1083.96,Marítimo,Cancelado
1488,1792024,Paraguay,Encarnación,Laura Pérez,Cámara,Electrónica,4,608.22,2432.88,Aéreo,Entregado
1489,1162024,Ecuador,Quito,Lucía Rodríguez,Silla ergonómica,Muebles,3,850.72,2552.16,Terrestre,Entregado
1490,2212025,Paraguay,Encarnación,María Pérez,Tablet,Electrónica,3,314.73,944.19,Marítimo,Cancelado
1491,2322024,Venezuela,Valencia,Laura Martínez,Monitor,Electrónica,1,128.78,128.78,Aéreo,Entregado
1492,1022024,Chile,Concepción,María Sánchez,Impresora,Oficina,3,834.68,2504.04,Marítimo,Pendiente
1493,9122024,Uruguay,Salto,Luis Rodríguez,Tablet,Electrónica,3,886.86,2660.58,Terrestre,En tránsito
1494,2432025,Perú,Arequipa,Ana Sánchez,Silla ergonómica,Muebles,1,745.36,745.36,Marítimo,En tránsito
1495,1822024,Argentina,Córdoba,Ana Sánchez,Laptop,Electrónica,5,96.5,482.5,Terrestre,En tránsito
1496,592024,Chile,Concepción,Pedro López,Impresora,Oficina,1,76.98,76.98,Aéreo,En tránsito
1497,192024,Paraguay,Encarnación,Luis Sánchez,Escritorio,Muebles,4,618.7,2474.8,Terrestre,Entregado
